step	loss
1177	-2.5498266220092773
1178	-2.727095365524292
1179	-2.8614444732666016
1180	-2.8632357120513916
1181	-2.7921526432037354
1182	-2.76407790184021
1183	-2.724423408508301
1184	-2.796630859375
1185	-2.776677370071411
1186	-2.5925283432006836
1187	-2.7986388206481934
1188	-2.7421534061431885
1189	-2.508382558822632
1190	-2.5301294326782227
1191	-2.7201056480407715
1192	-2.6159586906433105
1193	-3.0423099994659424
1194	-2.8062615394592285
1195	-2.7019941806793213
1196	-2.6139118671417236
1197	-2.5225210189819336
1198	-2.9070847034454346
1199	-2.882905960083008
1200	-2.7211742401123047
1201	-2.756333351135254
1202	-2.772367000579834
1203	-2.8744561672210693
1204	-2.826831817626953
1205	-2.9096217155456543
1206	-2.7076337337493896
1207	-2.691096782684326
1208	-2.9151813983917236
1209	-2.6261348724365234
1210	-2.8067898750305176
1211	-2.9454455375671387
1212	-2.9461774826049805
1213	-2.873777389526367
1214	-2.8453245162963867
1215	-2.8047990798950195
1216	-2.877781391143799
1217	-2.8572449684143066
1218	-2.669581413269043
1219	-2.8798811435699463
1220	-2.8231022357940674
1221	-2.5829977989196777
1222	-2.6057751178741455
1223	-2.7987678050994873
1224	-2.6924984455108643
1225	-3.1281583309173584
1226	-2.887341022491455
1227	-2.781054973602295
1228	-2.6905927658081055
1229	-2.596750259399414
1230	-2.9894142150878906
1231	-2.9648592472076416
1232	-2.80045747756958
1233	-2.836432933807373
1234	-2.852541208267212
1235	-2.9572813510894775
1236	-2.9084043502807617
1237	-2.992957830429077
1238	-2.785810708999634
1239	-2.7691409587860107
1240	-2.9976584911346436
1241	-2.7024431228637695
1242	-2.8864848613739014
1243	-3.029446601867676
1244	-3.0291192531585693
1245	-2.955402135848999
1246	-2.9265706539154053
1247	-2.88517427444458
1248	-2.9589319229125977
1249	-2.937811851501465
1250	-2.746633768081665
1251	-2.96112322807312
1252	-2.904050588607788
1253	-2.6576128005981445
1254	-2.68142032623291
1255	-2.877429246902466
1256	-2.769038200378418
1257	-3.214006185531616
1258	-2.96842098236084
1259	-2.8601162433624268
1260	-2.7672739028930664
1261	-2.6709790229797363
1262	-3.0717434883117676
1263	-3.0468132495880127
1264	-2.8797402381896973
1265	-2.916532516479492
1266	-2.9327147006988525
1267	-3.0401065349578857
1268	-2.989976644515991
1269	-3.0762939453125
1270	-2.8639869689941406
1271	-2.847184658050537
1272	-3.0801353454589844
1273	-2.7787513732910156
1274	-2.966179370880127
1275	-3.113447666168213
1276	-3.112060546875
1277	-3.037026882171631
1278	-3.0078165531158447
1279	-2.9655494689941406
1280	-3.0400819778442383
1281	-3.018378973007202
1282	-2.823686122894287
1283	-3.042365074157715
1284	-2.984998941421509
1285	-2.7322275638580322
1286	-2.7570650577545166
1287	-2.9560914039611816
1288	-2.8455777168273926
1289	-3.299854040145874
1290	-3.049499988555908
1291	-2.9391767978668213
1292	-2.8439548015594482
1293	-2.7452077865600586
1294	-3.1540722846984863
1295	-3.1287665367126465
1296	-2.9590232372283936
1297	-2.9966318607330322
1298	-3.0128884315490723
1299	-3.1229312419891357
1300	-3.0715484619140625
1301	-3.1596291065216064
1302	-2.9421632289886475
1303	-2.9252281188964844
1304	-3.162611961364746
1305	-2.8550586700439453
1306	-3.0458736419677734
1307	-3.1974480152130127
1308	-3.1950018405914307
1309	-3.1186513900756836
1310	-3.089062452316284
1311	-3.045924186706543
1312	-3.121232032775879
1313	-3.0989456176757812
1314	-2.900738477706909
1315	-3.1236066818237305
1316	-3.0659470558166504
1317	-2.806842565536499
1318	-2.8327105045318604
1319	-3.03475284576416
1320	-2.922117233276367
1321	-3.3857016563415527
1322	-3.1305792331695557
1323	-3.018237352371216
1324	-2.9206349849700928
1325	-2.8194363117218018
1326	-3.236401081085205
1327	-3.210719585418701
1328	-3.0383057594299316
1329	-3.076730489730835
1330	-3.093061685562134
1331	-3.2057559490203857
1332	-3.153120279312134
1333	-3.242964506149292
1334	-3.0203394889831543
1335	-3.0032715797424316
1336	-3.2450883388519287
1337	-2.931366443634033
1338	-3.1255674362182617
1339	-3.2814486026763916
1340	-3.2779428958892822
1341	-3.2002756595611572
1342	-3.1703085899353027
1343	-3.1262989044189453
1344	-3.2023816108703613
1345	-3.1795120239257812
1346	-2.9777908325195312
1347	-3.204848289489746
1348	-3.146895408630371
1349	-2.8814570903778076
1350	-2.908355236053467
1351	-3.1134142875671387
1352	-2.9986565113067627
1353	-3.4715490341186523
1354	-3.211658000946045
1355	-3.0972976684570312
1356	-2.9973158836364746
1357	-2.893664836883545
1358	-3.318729877471924
1359	-3.2926723957061768
1360	-3.1175880432128906
1361	-3.1568291187286377
1362	-3.1732349395751953
1363	-3.2885801792144775
1364	-3.234692096710205
1365	-3.3262994289398193
1366	-3.098515272140503
1367	-3.0813145637512207
1368	-3.3275647163391113
1369	-3.007673978805542
1370	-3.205261468887329
1371	-3.365448474884033
1372	-3.3608834743499756
1373	-3.2818994522094727
1374	-3.251553535461426
1375	-3.2066736221313477
1376	-3.283531427383423
1377	-3.260077953338623
1378	-3.054842710494995
1379	-3.2860894203186035
1380	-3.2278430461883545
1381	-2.956071376800537
1382	-2.9840002059936523
1383	-3.192075252532959
1384	-3.0751953125
1385	-3.557396411895752
1386	-3.2927372455596924
1387	-3.1763579845428467
1388	-3.073996067047119
1389	-2.96789288520813
1390	-3.4010581970214844
1391	-3.3746249675750732
1392	-3.1968700885772705
1393	-3.2369282245635986
1394	-3.2534077167510986
1395	-3.3714046478271484
1396	-3.316263437271118
1397	-3.4096341133117676
1398	-3.1766912937164307
1399	-3.159358024597168
1400	-3.410041093826294
1401	-3.0839810371398926
1402	-3.2849552631378174
1403	-3.449448585510254
1404	-3.443824291229248
1405	-3.363523483276367
1406	-3.332798719406128
1407	-3.287047863006592
1408	-3.3646810054779053
1409	-3.340644359588623
1410	-3.131894111633301
1411	-3.367330551147461
1412	-3.308790445327759
1413	-3.0306859016418457
1414	-3.0596444606781006
1415	-3.2707362174987793
1416	-3.1517341136932373
1417	-3.6432435512542725
1418	-3.3738155364990234
1419	-3.255418062210083
1420	-3.1506762504577637
1421	-3.042121171951294
1422	-3.483386516571045
1423	-3.4565775394439697
1424	-3.2761523723602295
1425	-3.317026376724243
1426	-3.333580732345581
1427	-3.454228639602661
1428	-3.3978347778320312
1429	-3.492969274520874
1430	-3.254866600036621
1431	-3.237400531768799
1432	-3.4925169944763184
1433	-3.1602883338928223
1434	-3.3646492958068848
1435	-3.5334486961364746
1436	-3.5267651081085205
1437	-3.4451470375061035
1438	-3.414044141769409
1439	-3.367422103881836
1440	-3.4458303451538086
1441	-3.421210527420044
1442	-3.2089459896087646
1443	-3.4485716819763184
1444	-3.389738082885742
1445	-3.105299949645996
1446	-3.135288715362549
1447	-3.3493974208831787
1448	-3.228273391723633
1449	-3.7290899753570557
1450	-3.4548940658569336
1451	-3.334477663040161
1452	-3.227356433868408
1453	-3.116349220275879
1454	-3.5657148361206055
1455	-3.538529634475708
1456	-3.3554344177246094
1457	-3.397124767303467
1458	-3.4137535095214844
1459	-3.537052869796753
1460	-3.4794058799743652
1461	-3.5763041973114014
1462	-3.333042621612549
1463	-3.315443515777588
1464	-3.574993133544922
1465	-3.2365951538085938
1466	-3.444342613220215
1467	-3.617448329925537
1468	-3.6097052097320557
1469	-3.526770830154419
1470	-3.4952895641326904
1471	-3.44779634475708
1472	-3.526979684829712
1473	-3.5017764568328857
1474	-3.2859973907470703
1475	-3.5298123359680176
1476	-3.4706854820251465
1477	-3.1799142360687256
1478	-3.210933208465576
1479	-3.42805814743042
1480	-3.304811716079712
1481	-3.814936876296997
1482	-3.535973072052002
1483	-3.4135372638702393
1484	-3.3040361404418945
1485	-3.1905770301818848
1486	-3.648043155670166
1487	-3.6204824447631836
1488	-3.43471622467041
1489	-3.4772233963012695
1490	-3.4939260482788086
1491	-3.6198766231536865
1492	-3.5609772205352783
1493	-3.6596386432647705
1494	-3.4112181663513184
1495	-3.3934860229492188
1496	-3.6574690341949463
1497	-3.3129026889801025
1498	-3.524036169052124
1499	-3.7014479637145996
1500	-3.692645788192749
1501	-3.6083943843841553
1502	-3.5765345096588135
1503	-3.528170585632324
1504	-3.608128786087036
1505	-3.5823423862457275
1506	-3.3630495071411133
1507	-3.611053943634033
1508	-3.551633358001709
1509	-3.254528522491455
1510	-3.2865781784057617
1511	-3.5067191123962402
1512	-3.3813509941101074
1513	-3.9007840156555176
1514	-3.6170520782470703
1515	-3.492597818374634
1516	-3.3807170391082764
1517	-3.264805555343628
1518	-3.7303714752197266
1519	-3.702435255050659
1520	-3.5139987468719482
1521	-3.5573225021362305
1522	-3.5740997791290283
1523	-3.7027015686035156
1524	-3.6425490379333496
1525	-3.742974281311035
1526	-3.4893946647644043
1527	-3.4715301990509033
1528	-3.739945650100708
1529	-3.3892109394073486
1530	-3.6037306785583496
1531	-3.7854490280151367
1532	-3.7755870819091797
1533	-3.690019369125366
1534	-3.6577813625335693
1535	-3.608546257019043
1536	-3.689279794692993
1537	-3.662909984588623
1538	-3.4401021003723145
1539	-3.692296028137207
1540	-3.632581949234009
1541	-3.32914400100708
1542	-3.3622236251831055
1543	-3.5853817462921143
1544	-3.4578914642333984
1545	-3.9866323471069336
1546	-3.698131799697876
1547	-3.571659564971924
1548	-3.4573984146118164
1549	-3.3390347957611084
1550	-3.81270170211792
1551	-3.7843894958496094
1552	-3.593282461166382
1553	-3.637422561645508
1554	-3.654273748397827
1555	-3.785526752471924
1556	-3.7241220474243164
1557	-3.826310396194458
1558	-3.5675718784332275
1559	-3.549574613571167
1560	-3.822423219680786
1561	-3.465519428253174
1562	-3.6834261417388916
1563	-3.869450330734253
1564	-3.858529806137085
1565	-3.771644115447998
1566	-3.739027500152588
1567	-3.6889216899871826
1568	-3.770430326461792
1569	-3.7434771060943604
1570	-3.517155170440674
1571	-3.773538589477539
1572	-3.713531255722046
1573	-3.4037599563598633
1574	-3.4378697872161865
1575	-3.66404390335083
1576	-3.5344314575195312
1577	-4.072480201721191
1578	-3.7792115211486816
1579	-3.6507205963134766
1580	-3.5340800285339355
1581	-3.413264274597168
1582	-3.895030975341797
1583	-3.8663430213928223
1584	-3.6725656986236572
1585	-3.717522382736206
1586	-3.734448194503784
1587	-3.8683524131774902
1588	-3.805694341659546
1589	-3.909646511077881
1590	-3.645749092102051
1591	-3.6276185512542725
1592	-3.904900312423706
1593	-3.54182767868042
1594	-3.7631208896636963
1595	-3.95345139503479
1596	-3.9414710998535156
1597	-3.853269100189209
1598	-3.8202743530273438
1599	-3.7692973613739014
1600	-3.8515806198120117
1601	-3.8240444660186768
1602	-3.5942084789276123
1603	-3.854780673980713
1604	-3.794480323791504
1605	-3.4783756732940674
1606	-3.5135152339935303
1607	-3.742706298828125
1608	-3.610971689224243
1609	-4.158328533172607
1610	-3.8602914810180664
1611	-3.7297816276550293
1612	-3.6107616424560547
1613	-3.4874939918518066
1614	-3.977360725402832
1615	-3.948296546936035
1616	-3.7518491744995117
1617	-3.797621965408325
1618	-3.814622163772583
1619	-3.9511775970458984
1620	-3.8872673511505127
1621	-3.9929823875427246
1622	-3.723926067352295
1623	-3.705662727355957
1624	-3.987377166748047
1625	-3.618136167526245
1626	-3.8428163528442383
1627	-4.037452220916748
1628	-4.024413108825684
1629	-3.93489408493042
1630	-3.9015207290649414
1631	-3.849672794342041
1632	-3.9327316284179688
1633	-3.9046120643615723
1634	-3.6712613105773926
1635	-3.936023235321045
1636	-3.8754286766052246
1637	-3.5529909133911133
1638	-3.5891613960266113
1639	-3.821368455886841
1640	-3.687511682510376
1641	-4.244176864624023
1642	-3.941370964050293
1643	-3.8088431358337402
1644	-3.6874427795410156
1645	-3.561722993850708
1646	-4.059689998626709
1647	-4.030250549316406
1648	-3.831132173538208
1649	-3.8777217864990234
1650	-3.894796371459961
1651	-4.034002780914307
1652	-3.968839645385742
1653	-4.076318740844727
1654	-3.80210280418396
1655	-3.7837069034576416
1656	-4.069854736328125
1657	-3.694444417953491
1658	-3.922510862350464
1659	-4.121453285217285
1660	-4.107354640960693
1661	-4.016519069671631
1662	-3.98276686668396
1663	-3.9300479888916016
1664	-4.013882160186768
1665	-3.9851791858673096
1666	-3.748314380645752
1667	-4.017265319824219
1668	-3.9563772678375244
1669	-3.6276063919067383
1670	-3.664806604385376
1671	-3.9000303745269775
1672	-3.764051675796509
1673	-4.330024719238281
1674	-4.022450923919678
1675	-3.8879036903381348
1676	-3.7641239166259766
1677	-3.6359527111053467
1678	-4.142019748687744
1679	-4.112204074859619
1680	-3.9104154109954834
1681	-3.9578216075897217
1682	-3.9749698638916016
1683	-4.116828441619873
1684	-4.050412178039551
1685	-4.15965461730957
1686	-3.880280017852783
1687	-3.861750602722168
1688	-4.152332305908203
1689	-3.7707529067993164
1690	-4.002205848693848
1691	-4.205454349517822
1692	-4.190296173095703
1693	-4.098144054412842
1694	-4.064013481140137
1695	-4.01042366027832
1696	-4.095032691955566
1697	-4.065746307373047
1698	-3.8253672122955322
1699	-4.098507881164551
1700	-4.037326335906982
1701	-3.702221632003784
1702	-3.740452289581299
1703	-3.9786927700042725
1704	-3.8405921459198
1705	-4.415872573852539
1706	-4.1035308837890625
1707	-3.9669651985168457
1708	-3.8408050537109375
1709	-3.710181713104248
1710	-4.224349021911621
1711	-4.19415807723999
1712	-3.989698648452759
1713	-4.037920951843262
1714	-4.0551438331604
1715	-4.199653148651123
1716	-4.131985187530518
1717	-4.242990493774414
1718	-3.9584567546844482
1719	-3.9397947788238525
1720	-4.234808921813965
1721	-3.8470616340637207
1722	-4.081900596618652
1723	-4.289455413818359
1724	-4.273237705230713
1725	-4.1797685623168945
1726	-4.145259857177734
1727	-4.090799331665039
1728	-4.176183223724365
1729	-4.146313667297363
1730	-3.9024202823638916
1731	-4.179749965667725
1732	-4.118275165557861
1733	-3.7768373489379883
1734	-3.816098213195801
1735	-4.057354927062988
1736	-3.9171321392059326
1737	-4.501720428466797
1738	-4.184610366821289
1739	-4.046026229858398
1740	-3.9174866676330566
1741	-3.7844111919403076
1742	-4.306678295135498
1743	-4.276111125946045
1744	-4.068981647491455
1745	-4.118021011352539
1746	-4.135317802429199
1747	-4.2824788093566895
1748	-4.213557243347168
1749	-4.326326370239258
1750	-4.0366339683532715
1751	-4.017838954925537
1752	-4.317286014556885
1753	-3.923369884490967
1754	-4.161595344543457
1755	-4.3734564781188965
1756	-4.356179714202881
1757	-4.261394023895264
1758	-4.226506233215332
1759	-4.171175003051758
1760	-4.257333755493164
1761	-4.22688102722168
1762	-3.979473114013672
1763	-4.260992050170898
1764	-4.199223518371582
1765	-3.851452350616455
1766	-3.8917441368103027
1767	-4.136016845703125
1768	-3.9936721324920654
1769	-4.587568283081055
1770	-4.265689849853516
1771	-4.125087261199951
1772	-3.9941678047180176
1773	-3.858640193939209
1774	-4.389007568359375
1775	-4.358064651489258
1776	-4.1482648849487305
1777	-4.1981201171875
1778	-4.215492248535156
1779	-4.365303993225098
1780	-4.295129776000977
1781	-4.409662246704102
1782	-4.114809989929199
1783	-4.095882415771484
1784	-4.399763107299805
1785	-3.999677896499634
1786	-4.241290092468262
1787	-4.457457065582275
1788	-4.439121246337891
1789	-4.343018531799316
1790	-4.30775260925293
1791	-4.251550197601318
1792	-4.338484287261963
1793	-4.307447910308838
1794	-4.056525707244873
1795	-4.342234134674072
1796	-4.280172348022461
1797	-3.92606782913208
1798	-3.9673895835876465
1799	-4.214678764343262
1800	-4.070212364196777
1801	-4.6734161376953125
1802	-4.3467698097229
1803	-4.204148769378662
1804	-4.0708489418029785
1805	-3.9328694343566895
1806	-4.471336841583252
1807	-4.440018177032471
1808	-4.227548599243164
1809	-4.278219699859619
1810	-4.295665740966797
1811	-4.448128700256348
1812	-4.376701831817627
1813	-4.492997169494629
1814	-4.192986965179443
1815	-4.173926830291748
1816	-4.482240200042725
1817	-4.075986862182617
1818	-4.320984840393066
1819	-4.5414581298828125
1820	-4.522062301635742
1821	-4.424643516540527
1822	-4.388998985290527
1823	-4.331925392150879
1824	-4.419633865356445
1825	-4.388014793395996
1826	-4.133578300476074
1827	-4.423476219177246
1828	-4.361120700836182
1829	-4.000683307647705
1830	-4.043034553527832
1831	-4.293341159820557
1832	-4.146751880645752
1833	-4.75926399230957
1834	-4.427848815917969
1835	-4.283209323883057
1836	-4.1475300788879395
1837	-4.00709867477417
1838	-4.553666114807129
1839	-4.521971225738525
1840	-4.306831359863281
1841	-4.358319282531738
1842	-4.375839710235596
1843	-4.530953884124756
1844	-4.458273887634277
1845	-4.576333045959473
1846	-4.2711639404296875
1847	-4.2519707679748535
1848	-4.564716815948486
1849	-4.152294158935547
1850	-4.400679111480713
1851	-4.62545919418335
1852	-4.605003356933594
1853	-4.506267547607422
1854	-4.470244884490967
1855	-4.412300109863281
1856	-4.500784397125244
1857	-4.468581676483154
1858	-4.210630893707275
1859	-4.504717826843262
1860	-4.442069053649902
1861	-4.07529878616333
1862	-4.118680477142334
1863	-4.372002601623535
1864	-4.223291397094727
1865	-4.84511137008667
1866	-4.5089287757873535
1867	-4.362269878387451
1868	-4.224210739135742
1869	-4.081327438354492
1870	-4.635995388031006
1871	-4.603924751281738
1872	-4.386114120483398
1873	-4.438418865203857
1874	-4.456013202667236
1875	-4.613778591156006
1876	-4.539846420288086
1877	-4.659669399261475
1878	-4.349340438842773
1879	-4.330014228820801
1880	-4.647193908691406
1881	-4.228602886199951
1882	-4.480373859405518
1883	-4.7094597816467285
1884	-4.6879448890686035
1885	-4.587892532348633
1886	-4.551490783691406
1887	-4.49267578125
1888	-4.581934928894043
1889	-4.5491485595703125
1890	-4.287683486938477
1891	-4.585960388183594
1892	-4.523017406463623
1893	-4.149913787841797
1894	-4.194325923919678
1895	-4.45066499710083
1896	-4.299830913543701
1897	-4.9309587478637695
1898	-4.590007781982422
1899	-4.441330909729004
1900	-4.300892353057861
1901	-4.155556678771973
1902	-4.718324184417725
1903	-4.685878753662109
1904	-4.465396881103516
1905	-4.518518447875977
1906	-4.536186695098877
1907	-4.696603775024414
1908	-4.621417999267578
1909	-4.74300479888916
1910	-4.427516937255859
1911	-4.408058166503906
1912	-4.729670524597168
1913	-4.304910659790039
1914	-4.560068607330322
1915	-4.793460369110107
1916	-4.770886421203613
1917	-4.669516563415527
1918	-4.632737159729004
1919	-4.573050498962402
1920	-4.663084983825684
1921	-4.629715919494629
1922	-4.364736080169678
1923	-4.667201995849609
1924	-4.60396671295166
1925	-4.224528789520264
1926	-4.269970893859863
1927	-4.529326438903809
1928	-4.376371383666992
1929	-5.016806602478027
1930	-4.671087265014648
1931	-4.520391941070557
1932	-4.377573013305664
1933	-4.229785442352295
1934	-4.800653457641602
1935	-4.767831802368164
1936	-4.544679641723633
1937	-4.598618030548096
1938	-4.616360664367676
1939	-4.779428482055664
1940	-4.702990531921387
1941	-4.826340198516846
1942	-4.505693435668945
1943	-4.486102104187012
1944	-4.81214714050293
1945	-4.381218910217285
1946	-4.639762878417969
1947	-4.877460956573486
1948	-4.853827953338623
1949	-4.75114107131958
1950	-4.713983058929443
1951	-4.653425216674805
1952	-4.744235038757324
1953	-4.710282325744629
1954	-4.441789150238037
1955	-4.748443603515625
1956	-4.684914588928223
1957	-4.299144268035889
1958	-4.345616340637207
1959	-4.607988357543945
1960	-4.452910900115967
1961	-5.102653980255127
1962	-4.752166748046875
1963	-4.599452018737793
1964	-4.454254150390625
1965	-4.304014682769775
1966	-4.88298225402832
1967	-4.849784851074219
1968	-4.62396240234375
1969	-4.678717136383057
1970	-4.696534156799316
1971	-4.862253665924072
1972	-4.784562587738037
1973	-4.909675598144531
1974	-4.583869934082031
1975	-4.564146041870117
1976	-4.89462423324585
1977	-4.457526683807373
1978	-4.719457149505615
1979	-4.961461067199707
1980	-4.936769485473633
1981	-4.832766056060791
1982	-4.795228958129883
1983	-4.733800888061523
1984	-4.825385570526123
1985	-4.790849208831787
1986	-4.51884126663208
1987	-4.829685211181641
1988	-4.765862464904785
1989	-4.3737592697143555
1990	-4.421261787414551
1991	-4.686650276184082
1992	-4.5294508934021
1993	-5.188501834869385
1994	-4.83324670791626
1995	-4.678513526916504
1996	-4.530935287475586
1997	-4.378243446350098
1998	-4.965311050415039
1999	-4.931737899780273
2000	-4.703245639801025
2001	-4.758816242218018
2002	-4.776707649230957
2003	-4.945077896118164
2004	-4.866134166717529
2005	-4.993011474609375
2006	-4.662046432495117
2007	-4.6421895027160645
2008	-4.977100849151611
2009	-4.533834934234619
2010	-4.799152374267578
2011	-5.045462131500244
2012	-5.019710063934326
2013	-4.9143900871276855
2014	-4.876474380493164
2015	-4.814175605773926
2016	-4.9065351486206055
2017	-4.871416091918945
2018	-4.595893859863281
2019	-4.9109272956848145
2020	-4.846810817718506
2021	-4.448374271392822
2022	-4.4969072341918945
2023	-4.765312194824219
2024	-4.605990409851074
2025	-5.274348735809326
2026	-4.914325714111328
2027	-4.757574081420898
2028	-4.607615947723389
2029	-4.452472686767578
2030	-5.047639846801758
2031	-5.013690948486328
2032	-4.782528877258301
2033	-4.8389153480529785
2034	-4.856881141662598
2035	-5.027902603149414
2036	-4.947706699371338
2037	-5.076346397399902
2038	-4.740222930908203
2039	-4.720232963562012
2040	-5.059577941894531
2041	-4.610143184661865
2042	-4.878846168518066
2043	-5.129462242126465
2044	-5.102651596069336
2045	-4.996014595031738
2046	-4.957720756530762
2047	-4.894550323486328
2048	-4.987685680389404
2049	-4.951982498168945
2050	-4.672946453094482
2051	-4.992169380187988
2052	-4.927759170532227
2053	-4.522989749908447
2054	-4.57255220413208
2055	-4.843973636627197
2056	-4.682529926300049
2057	-5.360196113586426
2058	-4.9954047203063965
2059	-4.836634635925293
2060	-4.684296607971191
2061	-4.526700973510742
2062	-5.129968643188477
2063	-5.095643997192383
2064	-4.861810684204102
2065	-4.919014930725098
2066	-4.937054634094238
2067	-5.110727310180664
2068	-5.029277801513672
2069	-5.159682273864746
2070	-4.818399906158447
2071	-4.798275947570801
2072	-5.142054080963135
2073	-4.686450958251953
2074	-4.958540916442871
2075	-5.213462829589844
2076	-5.1855926513671875
2077	-5.077639102935791
2078	-5.038966655731201
2079	-4.9749250411987305
2080	-5.068835258483887
2081	-5.0325493812561035
2082	-4.749998092651367
2083	-5.073410511016846
2084	-5.008707046508789
2085	-4.597603797912598
2086	-4.648197174072266
2087	-4.922635078430176
2088	-4.759069442749023
2089	-5.446043968200684
2090	-5.076483726501465
2091	-4.9156951904296875
2092	-4.760976791381836
2093	-4.6009297370910645
2094	-5.2122979164123535
2095	-5.1775970458984375
2096	-4.941093444824219
2097	-4.9991135597229
2098	-5.0172271728515625
2099	-5.193552017211914
2100	-5.110849857330322
2101	-5.243017196655273
2102	-4.896575927734375
2103	-4.876319885253906
2104	-5.224530220031738
2105	-4.762758255004883
2106	-5.038234710693359
2107	-5.297462463378906
2108	-5.268533229827881
2109	-5.159262657165527
2110	-5.120211601257324
2111	-5.055299758911133
2112	-5.149985313415527
2113	-5.113116264343262
2114	-4.827050685882568
2115	-5.154652118682861
2116	-5.08965539932251
2117	-4.672218322753906
2118	-4.723842620849609
2119	-5.001296520233154
2120	-4.835608959197998
2121	-5.531890392303467
2122	-5.157562732696533
2123	-4.994754791259766
2124	-4.837657928466797
2125	-4.6751580238342285
2126	-5.294626712799072
2127	-5.259550094604492
2128	-5.020376205444336
2129	-5.079212665557861
2130	-5.0974016189575195
2131	-5.276376724243164
2132	-5.192421913146973
2133	-5.326352596282959
2134	-4.974751949310303
2135	-4.9543633460998535
2136	-5.3070068359375
2137	-4.839066028594971
2138	-5.117928981781006
2139	-5.381463050842285
2140	-5.351474285125732
2141	-5.240886688232422
2142	-5.201457500457764
2143	-5.135674476623535
2144	-5.23113489151001
2145	-5.1936821937561035
2146	-4.904102802276611
2147	-5.235894203186035
2148	-5.170603275299072
2149	-4.746833801269531
2150	-4.799487113952637
2151	-5.079957962036133
2152	-4.912148475646973
2153	-5.617738246917725
2154	-5.238641738891602
2155	-5.073816299438477
2156	-4.914339065551758
2157	-4.749387264251709
2158	-5.376955509185791
2159	-5.341503620147705
2160	-5.099658489227295
2161	-5.159311294555664
2162	-5.177574634552002
2163	-5.359200477600098
2164	-5.273993015289307
2165	-5.409687042236328
2166	-5.052928447723389
2167	-5.032406806945801
2168	-5.389483451843262
2169	-4.915373802185059
2170	-5.197623252868652
2171	-5.465462684631348
2172	-5.434415340423584
2173	-5.322511196136475
2174	-5.282703399658203
2175	-5.216049671173096
2176	-5.312285423278809
2177	-5.274249076843262
2178	-4.981154918670654
2179	-5.317134857177734
2180	-5.251551151275635
2181	-4.821449279785156
2182	-4.8751325607299805
2183	-5.158619403839111
2184	-4.988687515258789
2185	-5.703585624694824
2186	-5.319721221923828
2187	-5.152875900268555
2188	-4.991019248962402
2189	-4.823616027832031
2190	-5.45928430557251
2191	-5.423456192016602
2192	-5.178941249847412
2193	-5.239410400390625
2194	-5.257747650146484
2195	-5.442025184631348
2196	-5.355565071105957
2197	-5.493022441864014
2198	-5.131104469299316
2199	-5.110450267791748
2200	-5.471959590911865
2201	-4.991682052612305
2202	-5.277317523956299
2203	-5.549463272094727
2204	-5.517355918884277
2205	-5.404135227203369
2206	-5.363948822021484
2207	-5.296424388885498
2208	-5.393434524536133
2209	-5.354815483093262
2210	-5.0582075119018555
2211	-5.39837646484375
2212	-5.332499027252197
2213	-4.896063327789307
2214	-4.950777053833008
2215	-5.23728084564209
2216	-5.0652265548706055
2217	-5.789432048797607
2218	-5.400799751281738
2219	-5.231935977935791
2220	-5.067699432373047
2221	-4.897844314575195
2222	-5.541612148284912
2223	-5.505408763885498
2224	-5.258223056793213
2225	-5.319509506225586
2226	-5.337920188903809
2227	-5.524848937988281
2228	-5.437136650085449
2229	-5.576357841491699
2230	-5.209280490875244
2231	-5.188493251800537
2232	-5.554435729980469
2233	-5.067989826202393
2234	-5.357011795043945
2235	-5.633463382720947
2236	-5.600296497344971
2237	-5.4857587814331055
2238	-5.445194244384766
2239	-5.376798629760742
2240	-5.474584579467773
2241	-5.4353814125061035
2242	-5.13525915145874
2243	-5.479618072509766
2244	-5.41344690322876
2245	-4.970678329467773
2246	-5.026422023773193
2247	-5.315942287445068
2248	-5.14176607131958
2249	-5.875278472900391
2250	-5.481878280639648
2251	-5.310996055603027
2252	-5.14438009262085
2253	-4.972072601318359
2254	-5.623940944671631
2255	-5.5873613357543945
2256	-5.337505340576172
2257	-5.3996076583862305
2258	-5.418093681335449
2259	-5.607673168182373
2260	-5.518708229064941
2261	-5.65969181060791
2262	-5.287456512451172
2263	-5.266536235809326
2264	-5.6369123458862305
2265	-5.144296646118164
2266	-5.436705112457275
2267	-5.717463493347168
2268	-5.683237552642822
2269	-5.5673828125
2270	-5.526440143585205
2271	-5.457172870635986
2272	-5.555733680725098
2273	-5.5159478187561035
2274	-5.212311744689941
2275	-5.560859203338623
2276	-5.494394302368164
2277	-5.045292854309082
2278	-5.102066516876221
2279	-5.394603729248047
2280	-5.2183051109313965
2281	-5.961125373840332
2282	-5.562957286834717
2283	-5.390056610107422
2284	-5.221060752868652
2285	-5.046300888061523
2286	-5.70626974105835
2287	-5.669314384460449
2288	-5.416787624359131
2289	-5.479706764221191
2290	-5.498266696929932
2291	-5.690497398376465
2292	-5.600279808044434
2293	-5.743027210235596
2294	-5.3656325340271
2295	-5.344579219818115
2296	-5.719388008117676
2297	-5.220604419708252
2298	-5.516399383544922
2299	-5.801463603973389
2300	-5.766178131103516
2301	-5.649006366729736
2302	-5.607685565948486
2303	-5.5375471115112305
2304	-5.6368842124938965
2305	-5.5965142250061035
2306	-5.289363861083984
2307	-5.642100811004639
2308	-5.575342178344727
2309	-5.119907855987549
2310	-5.1777119636535645
2311	-5.473264694213867
2312	-5.294844627380371
2313	-6.04697322845459
2314	-5.644036293029785
